"timeseries_id","site","country","region","feature","pvalue_kstest_logp","kstest_statistic","fdr_corrected_pvalue_logp","ref_group","subject_count","parameter_id"
"ts_5_autogen_original","CAE","CA","C","sd",0.149959046326938,0.445783132530121,0,"global",2,"param1"
"ts_5_autogen_original","CBA","CB","C","sd",1.30133153146138,0.530864197530865,0.224531862466159,"global",6,"param1"
"ts_5_autogen_original","CBB","CB","C","sd",1.14214213815758,0.603658536585366,0.192221312147266,"global",4,"param1"
"ts_5_autogen_original","CBC","CB","C","sd",0.0428937781301174,0.216049382716049,0,"global",6,"param1"
"ts_5_autogen_original","CBD","CB","C","sd",0.0307612043538463,0.219631901840491,0,"global",5,"param1"
"ts_5_autogen_original","CBE","CB","C","sd",0.0567350139001224,0.211180124223603,0,"global",7,"param1"
"ts_5_autogen_original","CCA","CC","C","sd",0.10217112964183,0.298780487804878,0,"global",4,"param1"
"ts_5_autogen_original","AAA","AA","A","unique_value_count_relative",0.198073985028338,0.242424242424242,0,"global",3,"param1"
"ts_5_autogen_original","AAB","AA","A","unique_value_count_relative",0.216121569602417,0.254545454545454,0,"global",3,"param1"
"ts_5_autogen_original","AAC","AA","A","unique_value_count_relative",0.330066748859255,0.234567901234568,0,"global",6,"param1"
"ts_5_autogen_original","AAD","AA","A","unique_value_count_relative",0.142556563010282,0.176829268292683,0,"global",4,"param1"
"ts_5_autogen_original","AAE","AA","A","unique_value_count_relative",0.0121111994111969,0.0248447204968931,0,"global",7,"param1"
"ts_5_autogen_original","AAF","AA","A","unique_value_count_relative",0.5225478917295,0.323926380368098,0.0254849078605651,"global",5,"param1"
"ts_5_autogen_original","AAG","AA","A","unique_value_count_relative",0.758584862903206,0.364197530864197,0.0564748938225708,"global",6,"param1"
"ts_5_autogen_original","ABA","AB","A","unique_value_count_relative",0.101055650993143,0.0909090909090909,0,"global",11,"param1"
"ts_5_autogen_original","ABB","AB","A","unique_value_count_relative",0.134322880504606,0.170731707317073,0,"global",4,"param1"
"ts_5_autogen_original","BAA","BA","B","unique_value_count_relative",0.155048555000248,0.142857142857142,0,"global",7,"param1"
"ts_5_autogen_original","BAB","BA","B","unique_value_count_relative",0.0758684224654978,0.0859538784067086,0,"global",9,"param1"
"ts_5_autogen_original","BAC","BA","B","unique_value_count_relative",1.06170947847779,0.587878787878788,0.176368652077607,"global",3,"param1"
"ts_5_autogen_original","BAD","BA","B","unique_value_count_relative",0.112128199296156,0.12962962962963,0,"global",6,"param1"
"ts_5_autogen_original","BAE","BA","B","unique_value_count_relative",0.0201075353066515,0.0424242424242424,0,"global",3,"param1"
"ts_5_autogen_original","BAF","BA","B","unique_value_count_relative",0.402916033261404,0.310975609756097,0.00775757014881799,"global",4,"param1"
"ts_5_autogen_original","BAG","BA","B","unique_value_count_relative",0.18952031132142,0.236363636363636,0,"global",3,"param1"
"ts_5_autogen_original","BBA","BB","B","unique_value_count_relative",0.252181428126164,0.44311377245509,0,"global",1,"param1"
"ts_5_autogen_original","BBB","BB","B","unique_value_count_relative",0.293987547308698,0.256097560975609,0,"global",4,"param1"
"ts_5_autogen_original","BBC","BB","B","unique_value_count_relative",0.328149635428272,0.20625,0,"global",8,"param1"
"ts_5_autogen_original","BBD","BB","B","unique_value_count_relative",0.0447629650818343,0.0848484848484842,0,"global",3,"param1"
"ts_5_autogen_original","BBE","BB","B","unique_value_count_relative",0.3162754080753,0.268292682926829,0,"global",4,"param1"
"ts_5_autogen_original","BBF","BB","B","unique_value_count_relative",0.591042227519133,0.436363636363636,0.0296677106002701,"global",3,"param1"
"ts_5_autogen_original","BBG","BB","B","unique_value_count_relative",1.46895883253631,0.548466257668712,0.299147823035623,"global",5,"param1"
"ts_5_autogen_original","CAA","CA","C","unique_value_count_relative",0.124197842157672,0.181818181818182,0,"global",3,"param1"
"ts_5_autogen_original","CAB","CA","C","unique_value_count_relative",1.28350097034725,0.475308641975308,0.220893177792159,"global",6,"param1"
"ts_5_autogen_original","CAC","CA","C","unique_value_count_relative",0.330066748859255,0.234567901234568,0,"global",6,"param1"
"ts_5_autogen_original","CAD","CA","C","unique_value_count_relative",1.12798967436677,0.416149068322981,0.18960207300468,"global",7,"param1"
"ts_5_autogen_original","CAE","CA","C","unique_value_count_relative",0.315573940144442,0.379518072289157,0,"global",2,"param1"
"ts_5_autogen_original","CBA","CB","C","unique_value_count_relative",1.15278362660692,0.450617283950617,0.192416925720974,"global",6,"param1"
"ts_5_autogen_original","CBB","CB","C","unique_value_count_relative",0.134322880504606,0.170731707317073,0,"global",4,"param1"
"ts_5_autogen_original","CBC","CB","C","unique_value_count_relative",1.12117728358234,0.444444444444444,0.18960207300468,"global",6,"param1"
"ts_5_autogen_original","CBD","CB","C","unique_value_count_relative",0.057865958599283,0.088343558282208,0,"global",5,"param1"
"ts_5_autogen_original","CBE","CB","C","unique_value_count_relative",0.141531123654433,0.136645962732919,0,"global",7,"param1"
"ts_5_autogen_original","CCA","CC","C","unique_value_count_relative",0.364052795771612,0.292682926829268,0.00195751918150505,"global",4,"param1"
"ts_5_autogen_original","AAA","AA","A","autocorr",0.120519595761066,0.345454545454545,0,"global",3,"param1"
"ts_5_autogen_original","AAB","AA","A","autocorr",0.602781228584144,0.545454545454545,0.0336594924249816,"global",3,"param1"
"ts_5_autogen_original","AAC","AA","A","autocorr",0.482943963532635,0.37037037037037,0.0233163993077552,"global",6,"param1"
"ts_5_autogen_original","AAD","AA","A","autocorr",0.0361898698074539,0.25,0,"global",4,"param1"
"ts_5_autogen_original","AAE","AA","A","autocorr",2.26601970759859,0.621118012422361,0.559668043613169,"global",7,"param1"
"ts_5_autogen_original","AAF","AA","A","autocorr",0.0572943580821604,0.241717791411043,0,"global",5,"param1"
"ts_5_autogen_original","AAG","AA","A","autocorr",0.698782536274399,0.419753086419753,0.0466710548554134,"global",6,"param1"
"ts_5_autogen_original","ABA","AB","A","autocorr",0.160050972285611,0.20787492762015,0,"global",11,"param1"
"ts_5_autogen_original","ABB","AB","A","autocorr",0.813647514597237,0.530487804878049,0.0766933652739829,"global",4,"param1"
"ts_5_autogen_original","BAA","BA","B","autocorr",0.438495690394735,0.335403726708074,0.0132847243163058,"global",7,"param1"
"ts_5_autogen_original","BAB","BA","B","autocorr",1.66300385794556,0.488469601677149,0.330686291991723,"global",9,"param1"
"ts_5_autogen_original","BAC","BA","B","autocorr",0.0984659748103576,0.333333333333333,0,"global",3,"param1"
"ts_5_autogen_original","BAD","BA","B","autocorr",0.0604603930452841,0.228395061728395,0,"global",6,"param1"
"ts_5_autogen_original","BAE","BA","B","autocorr",0.602781228584144,0.545454545454545,0.0336594924249816,"global",3,"param1"
"ts_5_autogen_original","BAF","BA","B","autocorr",0.158271487119053,0.329268292682927,0,"global",4,"param1"
"ts_5_autogen_original","BAG","BA","B","autocorr",0.365929365321587,0.466666666666666,0.00195751918150505,"global",3,"param1"
"ts_5_autogen_original","BBA","BB","B","autocorr",0.405765346183994,0.808383233532936,0.00775757014881799,"global",1,"param1"
"ts_5_autogen_original","BBB","BB","B","autocorr",0.227435743314178,0.359756097560975,0,"global",4,"param1"
"ts_5_autogen_original","BBC","BB","B","autocorr",0.697729726634531,0.36875,0.0466710548554134,"global",8,"param1"
"ts_5_autogen_original","BBD","BB","B","autocorr",0.414636881878415,0.484848484848484,0.0113860169040897,"global",3,"param1"
"ts_5_autogen_original","BBE","BB","B","autocorr",0.510397271444235,0.451219512195122,0.0254849078605651,"global",4,"param1"
"ts_5_autogen_original","BBF","BB","B","autocorr",0.466841615475092,0.503030303030303,0.0208412506974447,"global",3,"param1"
"ts_5_autogen_original","BBG","BB","B","autocorr",0.252486790424614,0.331288343558282,0,"global",5,"param1"
"ts_5_autogen_original","CAA","CA","C","autocorr",0.0318401667629233,0.284848484848485,0,"global",3,"param1"
"ts_5_autogen_original","CAB","CA","C","autocorr",0.240060622373443,0.302469135802469,0,"global",6,"param1"
"ts_5_autogen_original","CAC","CA","C","autocorr",1.45944439878627,0.555555555555555,0.297587271055392,"global",6,"param1"
"ts_5_autogen_original","CAD","CA","C","autocorr",0.137903627418334,0.248447204968944,0,"global",7,"param1"
"ts_5_autogen_original","CAE","CA","C","autocorr",0.0779199474430668,0.397590361445783,0,"global",2,"param1"
"ts_5_autogen_original","CBA","CB","C","autocorr",0.559492672968249,0.38888888888889,0.0287598167712968,"global",6,"param1"
"ts_5_autogen_original","CBB","CB","C","autocorr",0.123076777268692,0.310975609756097,0,"global",4,"param1"
"ts_5_autogen_original","CBC","CB","C","autocorr",0.135147909462894,0.265432098765432,0,"global",6,"param1"
"ts_5_autogen_original","CBD","CB","C","autocorr",0.276838633156888,0.338650306748467,0,"global",5,"param1"
"ts_5_autogen_original","CBE","CB","C","autocorr",0.231751092369462,0.279503105590063,0,"global",7,"param1"
"ts_5_autogen_original","CCA","CC","C","autocorr",0.424375744891284,0.426829268292683,0.0123256375863778,"global",4,"param1"
"ts_5_autogen_original","AAA","AA","A","average",0.0984659748103576,0.333333333333333,0,"global",3,"param1"
"ts_5_autogen_original","AAB","AA","A","average",0.0984659748103576,0.333333333333333,0,"global",3,"param1"
"ts_5_autogen_original","AAC","AA","A","average",0.389200899155262,0.345679012345679,0.00677915068923014,"global",6,"param1"
"ts_5_autogen_original","AAD","AA","A","average",0.212543637311825,0.353658536585366,0,"global",4,"param1"
"ts_5_autogen_original","AAE","AA","A","average",0.666680066158502,0.385093167701864,0.0416316008969428,"global",7,"param1"
"ts_5_autogen_original","AAF","AA","A","average",0.561551297808,0.419631901840491,0.0287598167712968,"global",5,"param1"
"ts_5_autogen_original","AAG","AA","A","average",0.883819865556186,0.45679012345679,0.106645216622758,"global",6,"param1"
"ts_5_autogen_original","ABA","AB","A","average",0.257738667136673,0.23335263462652,0,"global",11,"param1"
"ts_5_autogen_original","ABB","AB","A","average",0.0444003058693333,0.25609756097561,0,"global",4,"param1"
"ts_5_autogen_original","BAA","BA","B","average",0.0926209147478101,0.229813664596273,0,"global",7,"param1"
"ts_5_autogen_original","BAB","BA","B","average",0.251513352225008,0.253668763102725,0,"global",9,"param1"
"ts_5_autogen_original","BAC","BA","B","average",1.56119539017532,0.769696969696971,0.324809444895017,"global",3,"param1"
"ts_5_autogen_original","BAD","BA","B","average",1.58527527880061,0.574074074074074,0.325086550926882,"global",6,"param1"
"ts_5_autogen_original","BAE","BA","B","average",0.785099604982531,0.593939393939394,0.0649609467220053,"global",3,"param1"
"ts_5_autogen_original","BAF","BA","B","average",0.0745354198264604,0.280487804878049,0,"global",4,"param1"
"ts_5_autogen_original","BAG","BA","B","average",0.0373708646152982,0.290909090909091,0,"global",3,"param1"
"ts_5_autogen_original","BBA","BB","B","average",0.271066772286538,0.736526946107785,0,"global",1,"param1"
"ts_5_autogen_original","BBB","BB","B","average",0.0924686856503108,0.292682926829269,0,"global",4,"param1"
"ts_5_autogen_original","BBC","BB","B","average",0.227573856613374,0.2625,0,"global",8,"param1"
"ts_5_autogen_original","BBD","BB","B","average",0.170240410077596,0.375757575757576,0,"global",3,"param1"
"ts_5_autogen_original","BBE","BB","B","average",0.445204912964016,0.432926829268293,0.0151103029654675,"global",4,"param1"
"ts_5_autogen_original","BBF","BB","B","average",0.398016107624415,0.478787878787878,0.00702992997562928,"global",3,"param1"
"ts_5_autogen_original","BBG","BB","B","average",0.133106648632379,0.284662576687117,0,"global",5,"param1"
"ts_5_autogen_original","CAA","CA","C","average",0.0153755470835813,0.260606060606061,0,"global",3,"param1"
"ts_5_autogen_original","CAB","CA","C","average",0.202010634759555,0.290123456790124,0,"global",6,"param1"
"ts_5_autogen_original","CAC","CA","C","average",0.301874410559804,0.320987654320988,0,"global",6,"param1"
"ts_5_autogen_original","CAD","CA","C","average",0.252571864494095,0.285714285714286,0,"global",7,"param1"
"ts_5_autogen_original","CAE","CA","C","average",0.0287971891644282,0.343373493975904,0,"global",2,"param1"
"ts_5_autogen_original","CBA","CB","C","average",1.01610976265244,0.48148148148148,0.166207681795825,"global",6,"param1"
"ts_5_autogen_original","CBB","CB","C","average",1.37270829704159,0.646341463414635,0.244627391763317,"global",4,"param1"
"ts_5_autogen_original","CBC","CB","C","average",0.00472791292944039,0.166666666666667,0,"global",6,"param1"
"ts_5_autogen_original","CBD","CB","C","average",0.576429642185194,0.423312883435582,0.0296677106002701,"global",5,"param1"
"ts_5_autogen_original","CBE","CB","C","average",0.106691593848569,0.236024844720497,0,"global",7,"param1"
"ts_5_autogen_original","CCA","CC","C","average",1.17321661144066,0.609756097560976,0.201350822382375,"global",4,"param1"
"ts_5_autogen_original","AAA","AA","A","lof",0.582075985462514,0.539393939393939,0.0296677106002701,"global",3,"param1"
"ts_5_autogen_original","AAB","AA","A","lof",0.713220141595309,0.575757575757576,0.0471815732593081,"global",3,"param1"
"ts_5_autogen_original","AAC","AA","A","lof",0.411745801630831,0.351851851851852,0.010173151494405,"global",6,"param1"
"ts_5_autogen_original","AAD","AA","A","lof",0.720206588993885,0.50609756097561,0.0471815732593081,"global",4,"param1"
"ts_5_autogen_original","AAE","AA","A","lof",0.172984026678798,0.260869565217391,0,"global",7,"param1"
"ts_5_autogen_original","AAF","AA","A","lof",0.146831016902617,0.29079754601227,0,"global",5,"param1"
"ts_5_autogen_original","AAG","AA","A","lof",0.0181190282172089,0.191358024691358,0,"global",6,"param1"
"ts_5_autogen_original","ABA","AB","A","lof",0.373652275397276,0.258830341632889,0.00299485325059484,"global",11,"param1"
"ts_5_autogen_original","ABB","AB","A","lof",0.384153209836566,0.414634146341464,0.00515262750695404,"global",4,"param1"
"ts_5_autogen_original","BAA","BA","B","lof",0.0567350139001224,0.211180124223603,0,"global",7,"param1"
"ts_5_autogen_original","BAB","BA","B","lof",1.71512452571205,0.494758909853249,0.355347701429817,"global",9,"param1"
"ts_5_autogen_original","BAC","BA","B","lof",1.4976022425523,0.757575757575758,0.306389721468885,"global",3,"param1"
"ts_5_autogen_original","BAD","BA","B","lof",1.80796126548297,0.604938271604938,0.356956266653593,"global",6,"param1"
"ts_5_autogen_original","BAE","BA","B","lof",0.503604923332821,0.515151515151515,0.0233437038685416,"global",3,"param1"
"ts_5_autogen_original","BAF","BA","B","lof",1.4807189634118,0.664634146341463,0.3014877396115,"global",4,"param1"
"ts_5_autogen_original","BAG","BA","B","lof",2.22722475884828,0.866666666666666,0.533888714075153,"global",3,"param1"
"ts_5_autogen_original","BBA","BB","B","lof",0.146128035678238,0.646706586826348,0,"global",1,"param1"
"ts_5_autogen_original","BBB","BB","B","lof",0.242853086166418,0.365853658536585,0,"global",4,"param1"
"ts_5_autogen_original","BBC","BB","B","lof",0.730986331622601,0.375,0.0471815732593081,"global",8,"param1"
"ts_5_autogen_original","BBD","BB","B","lof",0.203528655987217,0.393939393939394,0,"global",3,"param1"
"ts_5_autogen_original","BBE","BB","B","lof",1.4807189634118,0.664634146341463,0.3014877396115,"global",4,"param1"
"ts_5_autogen_original","BBF","BB","B","lof",0.43164696453791,0.490909090909091,0.0124009956470054,"global",3,"param1"
"ts_5_autogen_original","BBG","BB","B","lof",0.161259592447769,0.296932515337423,0,"global",5,"param1"
"ts_5_autogen_original","CAA","CA","C","lof",0.170240410077596,0.375757575757576,0,"global",3,"param1"
"ts_5_autogen_original","CAB","CA","C","lof",0.0937477385939202,0.246913580246914,0,"global",6,"param1"
"ts_5_autogen_original","CAC","CA","C","lof",0.389200899155262,0.34567901234568,0.00677915068923014,"global",6,"param1"
"ts_5_autogen_original","CAD","CA","C","lof",0.464813028715358,0.341614906832298,0.0208412506974447,"global",7,"param1"
"ts_5_autogen_original","CAE","CA","C","lof",0.173683136756563,0.457831325301205,0,"global",2,"param1"
"ts_5_autogen_original","CBA","CB","C","lof",1.54265604233031,0.567901234567903,0.324809444895017,"global",6,"param1"
"ts_5_autogen_original","CBB","CB","C","lof",0.123076777268692,0.310975609756097,0,"global",4,"param1"
"ts_5_autogen_original","CBC","CB","C","lof",0.135147909462894,0.265432098765432,0,"global",6,"param1"
"ts_5_autogen_original","CBD","CB","C","lof",0.120101473968292,0.278527607361963,0,"global",5,"param1"
"ts_5_autogen_original","CBE","CB","C","lof",0.0795970803737152,0.22360248447205,0,"global",7,"param1"
"ts_5_autogen_original","CCA","CC","C","lof",0.123076777268692,0.310975609756097,0,"global",4,"param1"
"ts_5_autogen_original","AAA","AA","A","own_site_simil_score",0.743617731534707,0.493902439024391,0.0490996533439787,"global",3,"param1"
"ts_5_autogen_original","AAB","AA","A","own_site_simil_score",0.208901281929484,0.247967479674797,0,"global",3,"param1"
"ts_5_autogen_original","AAC","AA","A","own_site_simil_score",0.0482866710156259,0.0745341614906832,0,"global",6,"param1"
"ts_5_autogen_original","AAD","AA","A","own_site_simil_score",0.0147202359733273,0.0306748466257669,0,"global",4,"param1"
"ts_5_autogen_original","AAE","AA","A","own_site_simil_score",1.93029142534481,0.539285714285713,0.402095394494418,"global",7,"param1"
"ts_5_autogen_original","AAF","AA","A","own_site_simil_score",0.715401432867564,0.380246913580247,0.0471815732593081,"global",5,"param1"
"ts_5_autogen_original","AAG","AA","A","own_site_simil_score",0.0196690917973808,0.0372670807453416,0,"global",6,"param1"
"ts_5_autogen_original","ABA","AB","A","own_site_simil_score",1.33130984722463,0.368298368298368,0.233825428023937,"global",11,"param1"
"ts_5_autogen_original","ABB","AB","A","own_site_simil_score",0.0368312152959661,0.0674846625766871,0,"global",4,"param1"
"ts_5_autogen_original","BAA","BA","B","own_site_simil_score",0.112041129257577,0.11875,0,"global",7,"param1"
"ts_5_autogen_original","BAB","BA","B","own_site_simil_score",0.337583009828739,0.19620253164557,0,"global",9,"param1"
"ts_5_autogen_original","BAC","BA","B","own_site_simil_score",4.33808920866763,0.975609756097562,2.03293333527738,"global",3,"param1"
"ts_5_autogen_original","BAD","BA","B","own_site_simil_score",5.435429057102,0.8944099378882,2.86703174893717,"global",6,"param1"
"ts_5_autogen_original","BAE","BA","B","own_site_simil_score",0.0567480139884253,0.0995934959349596,0,"global",3,"param1"
"ts_5_autogen_original","BAF","BA","B","own_site_simil_score",3.05711130332942,0.840490797546011,1.12553609275176,"global",4,"param1"
"ts_5_autogen_original","BAG","BA","B","own_site_simil_score",0.55683661441917,0.420731707317073,0.0287598167712968,"global",3,"param1"
"ts_5_autogen_original","BBB","BB","B","own_site_simil_score",0.656266338244081,0.404907975460123,0.0416316008969428,"global",4,"param1"
"ts_5_autogen_original","BBC","BB","B","own_site_simil_score",0.0431544871832831,0.0628930817610063,0,"global",8,"param1"
"ts_5_autogen_original","BBD","BB","B","own_site_simil_score",0.00542514736840282,0.0121951219512195,0,"global",3,"param1"
"ts_5_autogen_original","BBE","BB","B","own_site_simil_score",1.95265234924591,0.688650306748466,0.402095394494418,"global",4,"param1"
"ts_5_autogen_original","BBF","BB","B","own_site_simil_score",0.584922151175595,0.432926829268293,0.0296677106002701,"global",3,"param1"
"ts_5_autogen_original","BBG","BB","B","own_site_simil_score",0.0791388428437449,0.111111111111111,0,"global",5,"param1"
"ts_5_autogen_original","CAA","CA","C","own_site_simil_score",0.0813913880641227,0.134146341463415,0,"global",3,"param1"
"ts_5_autogen_original","CAB","CA","C","own_site_simil_score",0.779783440214463,0.367494824016564,0.0649609467220053,"global",6,"param1"
"ts_5_autogen_original","CAC","CA","C","own_site_simil_score",0.00851509266559861,0.0144927536231887,0,"global",6,"param1"
"ts_5_autogen_original","CAD","CA","C","own_site_simil_score",1.55404853142944,0.487499999999999,0.324809444895017,"global",7,"param1"
"ts_5_autogen_original","CAE","CA","C","own_site_simil_score",0.0108499954789778,0.0242424242424242,0,"global",2,"param1"
"ts_5_autogen_original","CBA","CB","C","own_site_simil_score",0.060410127258649,0.0869565217391304,0,"global",6,"param1"
"ts_5_autogen_original","CBB","CB","C","own_site_simil_score",0.93923013467265,0.481595092024542,0.126886729275383,"global",4,"param1"
"ts_5_autogen_original","CBC","CB","C","own_site_simil_score",0.462872770901891,0.279503105590062,0.0207788866623199,"global",6,"param1"
"ts_5_autogen_original","CBD","CB","C","own_site_simil_score",0.483661396542976,0.309876543209877,0.0233163993077552,"global",5,"param1"
"ts_5_autogen_original","CBE","CB","C","own_site_simil_score",0.0950117965000254,0.107142857142857,0,"global",7,"param1"
"ts_5_autogen_original","CCA","CC","C","own_site_simil_score",3.71787695499521,0.895705521472391,1.62660090155004,"global",4,"param1"
"ts_6_autogen_original","AAB","AA","A","range",0.2498774732166,0.73015873015873,0,"global",1,"param2"
"ts_6_autogen_original","AAC","AA","A","range",0.226396377367077,0.714285714285714,0,"global",1,"param2"
"ts_6_autogen_original","AAD","AA","A","range",0.0960491713349201,0.419354838709677,0,"global",2,"param2"
"ts_6_autogen_original","AAE","AA","A","range",0.2498774732166,0.730158730158729,0,"global",1,"param2"
"ts_6_autogen_original","AAF","AA","A","range",0.0579919469776868,0.571428571428571,0,"global",1,"param2"
"ts_6_autogen_original","AAG","AA","A","range",0.256826333171927,0.5,0,"global",2,"param2"
"ts_6_autogen_original","ABA","AB","A","range",0.44808021726051,0.396610169491526,0.0164034762520868,"global",5,"param2"
"ts_6_autogen_original","ABB","AB","A","range",0.000862551389597891,0.274193548387097,0,"global",2,"param2"
"ts_6_autogen_original","BAA","BA","B","range",0.0670855670891397,0.283333333333333,0,"global",4,"param2"
"ts_6_autogen_original","BAB","BA","B","range",0.134781957034337,0.270114942528736,0,"global",6,"param2"
"ts_6_autogen_original","BAC","BA","B","range",0.090176630349088,0.603174603174603,0,"global",1,"param2"
"ts_6_autogen_original","BAD","BA","B","range",0.595768157945609,0.551912568306011,0.0302565380182665,"global",3,"param2"
"ts_6_autogen_original","BAE","BA","B","range",0.119231762476903,0.435483870967742,0,"global",2,"param2"
"ts_6_autogen_original","BAF","BA","B","range",1.02802872360024,0.968253968253968,0.168618540528956,"global",1,"param2"
"ts_6_autogen_original","BAG","BA","B","range",0.0427519804209499,0.555555555555555,0,"global",1,"param2"
"ts_6_autogen_original","BBA","BB","B","range",0.425968732272281,0.825396825396825,0.0124009956470054,"global",1,"param2"
"ts_6_autogen_original","BBC","BB","B","range",0.0472778748983708,0.266666666666667,0,"global",4,"param2"
"ts_6_autogen_original","BBD","BB","B","range",0.274701056941632,0.746031746031746,0,"global",1,"param2"
"ts_6_autogen_original","BBF","BB","B","range",0.333753840472604,0.459016393442623,0,"global",3,"param2"
"ts_6_autogen_original","BBG","BB","B","range",0.463757293161681,0.84126984126984,0.0208412506974447,"global",1,"param2"
"ts_6_autogen_original","CAA","CA","C","range",0.17738572940868,0.467741935483871,0,"global",2,"param2"
"ts_6_autogen_original","CAB","CA","C","range",1.20411998265592,0.984126984126982,0.205876287155611,"global",1,"param2"
"ts_6_autogen_original","CAC","CA","C","range",1.2243190289336,0.576271186440678,0.205876287155611,"global",5,"param2"
"ts_6_autogen_original","CAD","CA","C","range",0.564153310843367,0.540983606557377,0.0287598167712968,"global",3,"param2"
"ts_6_autogen_original","CBA","CB","C","range",0.425968732272281,0.580645161290322,0.0124009956470054,"global",2,"param2"
"ts_6_autogen_original","CBB","CB","C","range",0.491577171130632,0.612903225806451,0.0233163993077552,"global",2,"param2"
"ts_6_autogen_original","CBC","CB","C","range",0.1249387366083,0.634920634920635,0,"global",1,"param2"
"ts_6_autogen_original","CBD","CB","C","range",0.032184683371401,0.35483870967742,0,"global",2,"param2"
"ts_6_autogen_original","CBE","CB","C","range",0.1627272974977,0.666666666666666,0,"global",1,"param2"
"ts_6_autogen_original","CCA","CC","C","range",0.0960491713349201,0.419354838709677,0,"global",2,"param2"
"ts_6_autogen_original","AAB","AA","A","sd",0.425968732272281,0.825396825396825,0.0124009956470054,"global",1,"param2"
"ts_6_autogen_original","AAC","AA","A","sd",0.204119982655925,0.698412698412698,0,"global",1,"param2"
"ts_6_autogen_original","AAD","AA","A","sd",0.0589778599593379,0.387096774193548,0,"global",2,"param2"
"ts_6_autogen_original","AAE","AA","A","sd",0.329058719264225,0.777777777777777,0,"global",1,"param2"
"ts_6_autogen_original","AAF","AA","A","sd",0.0280287236002435,0.53968253968254,0,"global",1,"param2"
"ts_6_autogen_original","AAG","AA","A","sd",0.213879819945081,0.483870967741936,0,"global",2,"param2"
"ts_6_autogen_original","ABA","AB","A","sd",0.352960380625482,0.372881355932204,0.000897886450437046,"global",5,"param2"
"ts_6_autogen_original","ABB","AB","A","sd",0.00346053210950652,0.290322580645161,0,"global",2,"param2"
"ts_6_autogen_original","BAA","BA","B","sd",0.116977561892036,0.316666666666667,0,"global",4,"param2"
"ts_6_autogen_original","BAB","BA","B","sd",0.119895827609739,0.264367816091954,0,"global",6,"param2"
"ts_6_autogen_original","BAC","BA","B","sd",0.0579919469776868,0.571428571428571,0,"global",1,"param2"
"ts_6_autogen_original","BAD","BA","B","sd",0.542029782899687,0.53551912568306,0.0287598167712968,"global",3,"param2"
"ts_6_autogen_original","BAE","BA","B","sd",0.213879819945081,0.483870967741935,0,"global",2,"param2"
"ts_6_autogen_original","BAF","BA","B","sd",0.806179973983887,0.936507936507937,0.0731218699968528,"global",1,"param2"
"ts_6_autogen_original","BAG","BA","B","sd",0,0.507936507936508,0,"global",1,"param2"
"ts_6_autogen_original","BBA","BB","B","sd",0.359021942641668,0.793650793650794,0.00186877626181424,"global",1,"param2"
"ts_6_autogen_original","BBC","BB","B","sd",0.219057117165815,0.366666666666667,0,"global",4,"param2"
"ts_6_autogen_original","BBD","BB","B","sd",0.1627272974977,0.666666666666667,0,"global",1,"param2"
"ts_6_autogen_original","BBF","BB","B","sd",0.417708793640019,0.491803278688525,0.0113860169040897,"global",3,"param2"
"ts_6_autogen_original","BBG","BB","B","sd",0.463757293161681,0.84126984126984,0.0208412506974447,"global",1,"param2"
"ts_6_autogen_original","CAA","CA","C","sd",0.0960491713349201,0.419354838709678,0,"global",2,"param2"
"ts_6_autogen_original","CAB","CA","C","sd",1.02802872360024,0.968253968253967,0.168618540528956,"global",1,"param2"
"ts_6_autogen_original","CAC","CA","C","sd",1.7212335921625,0.661016949152543,0.356956266653593,"global",5,"param2"
"ts_6_autogen_original","CAD","CA","C","sd",0.737122600856041,0.59016393442623,0.0471815732593081,"global",3,"param2"
"ts_6_autogen_original","CBA","CB","C","sd",0.526339277389844,0.629032258064516,0.0255087368080282,"global",2,"param2"
"ts_6_autogen_original","CBB","CB","C","sd",0.639848552217362,0.677419354838709,0.0386703124980147,"global",2,"param2"
"ts_6_autogen_original","CBC","CB","C","sd",0.182930683585987,0.682539682539683,0,"global",1,"param2"
"ts_6_autogen_original","CBD","CB","C","sd",0.0760901690704831,0.403225806451613,0,"global",2,"param2"
"ts_6_autogen_original","CBE","CB","C","sd",0.143422142302313,0.65079365079365,0,"global",1,"param2"
"ts_6_autogen_original","CCA","CC","C","sd",0.146128035678238,0.451612903225807,0,"global",2,"param2"
"ts_6_autogen_original","AAB","AA","A","unique_value_count_relative",0.314818280149614,0.523809523809524,0,"global",1,"param2"
"ts_6_autogen_original","AAC","AA","A","unique_value_count_relative",0.0819041043830981,0.174603174603176,0,"global",1,"param2"
"ts_6_autogen_original","AAD","AA","A","unique_value_count_relative",0.0218684148954252,0.0483870967741938,0,"global",2,"param2"
"ts_6_autogen_original","AAE","AA","A","unique_value_count_relative",0.726998727936262,0.825396825396825,0.0471815732593081,"global",1,"param2"
"ts_6_autogen_original","AAF","AA","A","unique_value_count_relative",1.02802872360024,0.920634920634921,0.168618540528956,"global",1,"param2"
"ts_6_autogen_original","AAG","AA","A","unique_value_count_relative",0.230405838745244,0.322580645161291,0,"global",2,"param2"
"ts_6_autogen_original","ABA","AB","A","unique_value_count_relative",0.123123678495218,0.149152542372881,0,"global",5,"param2"
"ts_6_autogen_original","ABB","AB","A","unique_value_count_relative",0.109698770051563,0.193548387096775,0,"global",2,"param2"
